model_type,data,route,MAE_test,MSE_test,RMSE_test,MAPE_test,R2_test,5_fold_cv_MAE,MAE_actual_vs_planned,MAPE_actual_vs_planned
RFR,test,41C_78,347.69021646629136,208254.76493761505,456.3493891062144,0.0941167844911337,0.5243055556446721,342.59358103842226,489.3373056994819,0.123984752863118
RFR,test,41C_79,348.95668231978004,207344.9014918388,455.3514044030596,0.0954670921720061,0.4725741560183099,331.91389046028496,419.8564552661381,0.1100230840015223
RFR,test,41D_26,460.7550000000001,214026.1460500001,462.6295991935666,0.1287505028622895,-0.4514576961941197,561.08,384.0,0.116972455687309
RFR,test,41D_27,310.42499999999995,130215.34144999992,360.8536288441616,0.1114780455691056,-0.8927284648920784,269.0873333333333,397.25,0.1629559617010604
RFR,test,41X_121,434.05204386529385,300780.9116395529,548.434965733908,0.0832711793348013,0.0396919860881198,447.037813999812,833.3603603603603,0.1469976798466012
RFR,test,41X_125,188.50823851789235,62330.68599281415,249.6611423365962,0.0456937044564915,0.4498728726834978,233.38048118623016,537.5266272189349,0.1264417673285716
RFR,test,41_3,317.5451613540926,168438.23133269307,410.412269958749,0.093453037112509,0.4972369084600471,298.2062012874724,387.418125887364,0.1092396710369206
RFR,test,41_7,365.3848185577295,220417.0641534898,469.4859573549456,0.0997955941660972,0.438825429682539,338.24843432125687,426.09138155045474,0.1112768558783649
RFR,test,42D_50,162.52519230769232,49590.18124423078,222.6885296647108,0.0511556848784145,0.1692992935535917,209.48751596638647,470.6730769230769,0.1525103009852787
RFR,test,42D_51,224.8215384615385,81548.46676538463,285.5669216932953,0.0754940091420449,-0.1104772988137727,234.78709915966388,324.36538461538464,0.1105608905655742
RFR,test,42_42,280.48564173305834,133884.15896382908,365.9018433457654,0.0840872739219463,0.5353797708301058,275.5219550829485,334.5964961067853,0.0971291772811322
RFR,test,42_44,305.51886872578456,163125.7157537956,403.88824661507,0.0969093311686356,0.4471505771194539,293.332310578458,349.77319309600864,0.1064736665065764
RFR,test,43_84,289.5613841872887,139967.27347035182,374.122003456562,0.0932498188209687,0.5681856941957129,290.53500098587966,336.58933901918977,0.1035728093016184
RFR,test,43_88,272.5976378089293,124796.04025596044,353.2648301996116,0.0930435023889578,0.5043846122163287,271.00892586612747,319.7522686025408,0.1058021387346039
RFR,test,44B_60,145.62747093023256,32760.830059593023,180.99953055075315,0.091098422210634,0.5972827994031606,156.79432246060378,233.7558139534884,0.1379014531552064
RFR,test,44B_61,177.93515060240964,47932.65734909639,218.93528118852012,0.1043911340708905,0.1063487175086915,167.91705796746973,204.84036144578317,0.1159979700326038
RFR,test,44_36,395.2258974358974,285816.0325055944,534.617650761359,0.070973823469729,0.6872748149600021,401.736796722525,562.3006993006993,0.097107946335383
RFR,test,44_40,373.75012812690665,249181.61258926176,499.18094173281673,0.0673121627936052,0.6743691560624375,384.0487366290312,524.4362416107383,0.0926775863785534
